time,price_eur_per_mwh,consumption_mwh,wind_speed_100m_weighted_ms,shortwave_radiation_weighted_wm2
2025-01-01 00:00:00,2.16,11935.4375,13.56822,0.0
2025-01-01 01:00:00,1.6,11716.8125,13.968717,0.0
2025-01-01 02:00:00,0.0,11449.375,14.275476,0.0
2025-01-01 03:00:00,-0.01,11155.875,14.717108,0.0
2025-01-01 04:00:00,-0.01,10906.5,15.015663,0.0
2025-01-01 05:00:00,-0.06,10959.625,15.292153,0.0
2025-01-01 06:00:00,-0.09,10794.0,15.518214,0.0
2025-01-01 07:00:00,-0.01,10881.25,15.642834,0.0
2025-01-01 08:00:00,-0.01,11414.75,15.579875,0.0
2025-01-01 09:00:00,-0.04,11920.0,15.653496,0.0
2025-01-01 10:00:00,-0.03,12522.0625,15.971944,10.738266
2025-01-01 11:00:00,-0.1,13022.375,16.098358,70.324224
2025-01-01 12:00:00,-0.05,13281.9375,16.187847,134.438036
2025-01-01 13:00:00,-0.1,12964.75,16.224356,170.848361
2025-01-01 14:00:00,-1.01,12690.75,16.617182,178.191093
2025-01-01 15:00:00,-0.01,12959.5,16.120895,157.584491
2025-01-01 16:00:00,-0.01,13482.4375,15.974556,106.568377
2025-01-01 17:00:00,0.07,13943.0625,15.514891,46.614887
2025-01-01 18:00:00,1.01,13980.9375,15.369302,3.73806
2025-01-01 19:00:00,1.48,13689.0625,15.107502,0.0
2025-01-01 20:00:00,1.0,13131.625,15.018563,0.0
2025-01-01 21:00:00,0.07,12671.4375,14.705774,0.0
2025-01-01 22:00:00,10.05,12149.0,14.091554,0.0
2025-01-01 23:00:00,7.01,11500.4375,14.046396,0.0
2025-01-02 00:00:00,2.55,11025.375,12.981986,0.0
2025-01-02 01:00:00,1.56,10512.9375,12.921714,0.0
2025-01-02 02:00:00,3.45,10308.625,12.528625,0.0
2025-01-02 03:00:00,7.02,10386.875,12.574537,0.0
2025-01-02 04:00:00,12.75,10515.75,11.83499,0.0
2025-01-02 05:00:00,30.07,11015.4375,11.304455,0.0
2025-01-02 06:00:00,67.13,12380.75,10.748972,0.0
2025-01-02 07:00:00,98.83,13405.375,10.105188,0.0
2025-01-02 08:00:00,121.53,14263.0,9.577554,0.0
2025-01-02 09:00:00,127.23,14814.625,9.125816,0.0
2025-01-02 10:00:00,126.35,14974.0,8.658355,4.9798
2025-01-02 11:00:00,119.97,15233.5625,7.986087,37.504861
2025-01-02 12:00:00,115.95,15406.6875,7.497795,76.447271
2025-01-02 13:00:00,113.9,15286.375,7.158097,102.297475
2025-01-02 14:00:00,122.21,14967.375,7.287583,109.943751
2025-01-02 15:00:00,130.11,14900.125,7.176704,96.51158
2025-01-02 16:00:00,138.59,15165.625,7.260383,65.936126
2025-01-02 17:00:00,152.87,15700.875,7.410029,28.156456
2025-01-02 18:00:00,152.94,15724.25,7.525997,1.973413
2025-01-02 19:00:00,139.15,15479.0,7.693436,0.0
2025-01-02 20:00:00,130.0,14723.75,8.086271,0.0
2025-01-02 21:00:00,119.78,14083.5,8.171034,0.0
2025-01-02 22:00:00,113.42,13532.75,8.389393,0.0
2025-01-02 23:00:00,82.47,12694.9375,8.587059,0.0
2025-01-03 00:00:00,99.56,11906.875,8.506515,0.0
2025-01-03 01:00:00,87.53,11483.125,8.604833,0.0
2025-01-03 02:00:00,85.01,11393.625,8.622591,0.0
2025-01-03 03:00:00,83.79,11464.5625,8.792863,0.0
2025-01-03 04:00:00,77.5,11787.6875,9.057359,0.0
2025-01-03 05:00:00,79.88,12298.4375,9.450509,0.0
2025-01-03 06:00:00,83.56,13162.875,9.898536,0.0
2025-01-03 07:00:00,78.43,14015.8125,10.629426,0.0
2025-01-03 08:00:00,82.57,14781.0,11.276817,0.0
2025-01-03 09:00:00,80.76,15172.625,11.719598,0.0
2025-01-03 10:00:00,77.64,15468.125,11.792765,6.160078
2025-01-03 11:00:00,70.48,15705.5625,12.233298,48.297685
2025-01-03 12:00:00,69.94,15852.8125,11.691071,106.023124
2025-01-03 13:00:00,77.8,15592.875,11.984308,137.877129
2025-01-03 14:00:00,78.81,15511.6875,12.285854,146.401313
2025-01-03 15:00:00,85.29,15538.125,11.735474,170.569172
2025-01-03 16:00:00,105.51,15773.125,11.451719,112.974685
2025-01-03 17:00:00,116.66,16340.4375,11.116351,45.49503
2025-01-03 18:00:00,115.06,16102.75,10.772943,4.014722
2025-01-03 19:00:00,114.91,15720.8125,10.577739,0.0
2025-01-03 20:00:00,113.3,15021.5,10.309429,0.0
2025-01-03 21:00:00,107.8,14542.125,10.040382,0.0
2025-01-03 22:00:00,98.22,13868.0625,9.825576,0.0
2025-01-03 23:00:00,88.57,13186.9375,9.540887,0.0
2025-01-04 00:00:00,90.43,12562.0,9.204654,0.0
2025-01-04 01:00:00,90.29,12092.625,8.748671,0.0
2025-01-04 02:00:00,90.2,11552.125,8.421687,0.0
2025-01-04 03:00:00,91.52,11272.5,7.877161,0.0
2025-01-04 04:00:00,95.95,11078.0625,7.383656,0.0
2025-01-04 05:00:00,102.11,11009.5625,6.904584,0.0
2025-01-04 06:00:00,110.66,11271.1875,6.350604,0.0
2025-01-04 07:00:00,119.96,11784.0625,6.030067,0.0
2025-01-04 08:00:00,128.39,12626.4375,5.801757,0.0
2025-01-04 09:00:00,130.75,13399.75,5.910992,0.0
2025-01-04 10:00:00,130.34,13889.0,5.924719,9.677358
2025-01-04 11:00:00,128.29,14437.5625,6.008563,64.72206
2025-01-04 12:00:00,130.03,14527.8125,6.20332,123.939372
2025-01-04 13:00:00,129.85,14282.0,6.269089,164.170606
2025-01-04 14:00:00,136.4,14060.25,6.11187,172.099775
2025-01-04 15:00:00,138.72,14125.9375,6.080324,139.196764
2025-01-04 16:00:00,142.0,14569.3125,5.995591,99.059469
2025-01-04 17:00:00,151.24,15132.375,6.172526,44.78903
2025-01-04 18:00:00,143.85,15139.9375,6.498175,4.221714
2025-01-04 19:00:00,137.96,14720.25,6.590561,0.0
2025-01-04 20:00:00,129.49,13895.25,6.575918,0.0
2025-01-04 21:00:00,122.83,13323.875,6.450227,0.0
2025-01-04 22:00:00,118.29,13079.125,6.347715,0.0
2025-01-04 23:00:00,109.49,12310.125,6.337451,0.0
2025-01-05 00:00:00,113.84,11662.875,6.290392,0.0
2025-01-05 01:00:00,100.33,10961.625,6.29492,0.0
2025-01-05 02:00:00,93.61,10634.625,6.253888,0.0
2025-01-05 03:00:00,93.87,10485.4375,5.894475,0.0
2025-01-05 04:00:00,89.38,10418.1875,5.69411,0.0
2025-01-05 05:00:00,83.55,10521.9375,5.908796,0.0
2025-01-05 06:00:00,83.92,10839.0,6.078882,0.0
2025-01-05 07:00:00,82.53,11172.25,6.423695,0.0
2025-01-05 08:00:00,84.05,11933.0,6.797604,0.0
2025-01-05 09:00:00,89.15,12953.8125,7.35117,0.0
2025-01-05 10:00:00,82.95,13600.375,8.088077,3.210444
2025-01-05 11:00:00,88.82,14314.5,8.607722,22.604723
2025-01-05 12:00:00,81.66,14443.8125,8.786248,39.25541
2025-01-05 13:00:00,78.39,14003.8125,8.884896,59.163942
2025-01-05 14:00:00,68.0,13767.25,9.456801,59.100628
2025-01-05 15:00:00,50.64,13867.875,9.489854,55.502751
2025-01-05 16:00:00,49.91,14453.6875,10.549425,35.697097
2025-01-05 17:00:00,66.3,14988.1875,11.133513,16.131469
2025-01-05 18:00:00,65.05,15019.5625,11.2878,2.169488
2025-01-05 19:00:00,51.28,14546.375,11.201711,0.0
2025-01-05 20:00:00,36.85,13877.0,11.169859,0.0
2025-01-05 21:00:00,36.8,13229.0625,11.136896,0.0
2025-01-05 22:00:00,34.68,12679.1875,11.005179,0.0
2025-01-05 23:00:00,28.14,12019.5,11.269266,0.0
2025-01-06 00:00:00,27.52,11436.5625,11.684107,0.0
2025-01-06 01:00:00,19.26,10988.4375,11.543003,0.0
2025-01-06 02:00:00,11.35,10728.6875,11.716999,0.0
2025-01-06 03:00:00,9.2,10983.375,11.616845,0.0
2025-01-06 04:00:00,10.0,11231.25,12.119416,0.0
2025-01-06 05:00:00,14.81,11969.0625,12.415115,0.0
2025-01-06 06:00:00,23.82,13095.3125,12.626107,0.0
2025-01-06 07:00:00,31.72,14005.875,12.739205,0.0
2025-01-06 08:00:00,41.37,14764.4375,12.928939,0.0
2025-01-06 09:00:00,36.36,15270.0,12.877935,0.0
2025-01-06 10:00:00,34.69,15687.3125,13.003003,8.407143
2025-01-06 11:00:00,32.83,15908.4375,13.002292,56.809349
2025-01-06 12:00:00,31.28,15944.875,13.207202,110.685811
2025-01-06 13:00:00,28.6,15796.125,13.377708,138.606739
2025-01-06 14:00:00,25.61,15345.875,13.589234,140.832692
2025-01-06 15:00:00,26.32,15195.8125,14.099003,144.14244
2025-01-06 16:00:00,26.87,15409.0,14.466775,113.40653
2025-01-06 17:00:00,31.66,16007.5,15.014784,56.833362
2025-01-06 18:00:00,31.58,15890.1875,15.759972,5.025032
2025-01-06 19:00:00,28.74,15653.125,16.062737,0.0
2025-01-06 20:00:00,26.59,14976.75,15.768174,0.0
2025-01-06 21:00:00,13.82,14147.625,15.071545,0.0
2025-01-06 22:00:00,26.94,13458.625,14.814894,0.0
2025-01-06 23:00:00,12.99,12752.3125,14.464813,0.0
2025-01-07 00:00:00,19.07,12142.625,14.138127,0.0
2025-01-07 01:00:00,8.71,11892.1875,13.970939,0.0
2025-01-07 02:00:00,8.9,11677.875,14.057863,0.0
2025-01-07 03:00:00,5.01,11736.125,13.837166,0.0
2025-01-07 04:00:00,5.13,12096.1875,13.883946,0.0
2025-01-07 05:00:00,5.8,12779.375,13.696622,0.0
2025-01-07 06:00:00,48.86,14685.0,13.532702,0.0
2025-01-07 07:00:00,76.83,16190.3125,13.300841,0.0
2025-01-07 08:00:00,85.08,17050.25,12.98147,0.0
2025-01-07 09:00:00,84.24,17165.4375,12.716455,0.0
2025-01-07 10:00:00,75.25,17101.875,12.234022,8.100291
2025-01-07 11:00:00,62.8,17223.75,11.930165,60.869442
2025-01-07 12:00:00,62.44,17252.8125,11.90782,123.303117
2025-01-07 13:00:00,63.9,17157.0,12.11361,161.923723
2025-01-07 14:00:00,72.56,16947.0,12.084623,187.978981
2025-01-07 15:00:00,78.11,16786.875,11.379222,178.285783
2025-01-07 16:00:00,79.98,17165.9375,11.040187,123.962629
2025-01-07 17:00:00,96.03,17726.625,11.177789,61.953719
2025-01-07 18:00:00,101.11,17630.1875,11.29944,6.528278
2025-01-07 19:00:00,86.21,17085.5625,11.338683,0.0
2025-01-07 20:00:00,78.01,16313.5625,11.381458,0.0
2025-01-07 21:00:00,72.45,15542.6875,11.244525,0.0
2025-01-07 22:00:00,72.45,14741.6875,11.511827,0.0
2025-01-07 23:00:00,50.04,13716.5,11.67907,0.0
2025-01-08 00:00:00,71.05,13153.9375,11.620481,0.0
2025-01-08 01:00:00,68.01,12654.5625,11.680014,0.0
2025-01-08 02:00:00,63.34,12433.875,11.699053,0.0
2025-01-08 03:00:00,57.01,12550.8125,11.021542,0.0
2025-01-08 04:00:00,66.29,12840.8125,10.944293,0.0
2025-01-08 05:00:00,72.07,13767.75,10.849334,0.0
2025-01-08 06:00:00,82.7,15717.125,11.125483,0.0
2025-01-08 07:00:00,100.73,17128.5625,11.063872,0.0
2025-01-08 08:00:00,128.22,17906.6875,11.067975,0.0
2025-01-08 09:00:00,108.18,17984.875,10.936652,0.0
2025-01-08 10:00:00,94.65,18006.3125,10.968285,5.656706
2025-01-08 11:00:00,100.01,17751.625,10.780433,47.088303
2025-01-08 12:00:00,89.99,17723.25,10.228472,95.777142
2025-01-08 13:00:00,97.2,17841.375,10.232837,120.854304
2025-01-08 14:00:00,110.19,17537.75,9.95289,131.495979
2025-01-08 15:00:00,127.8,17410.875,9.774812,100.235485
2025-01-08 16:00:00,135.82,17792.25,9.073116,71.793255
2025-01-08 17:00:00,155.46,18282.1875,8.868662,28.675922
2025-01-08 18:00:00,149.23,18069.25,8.717362,2.480573
2025-01-08 19:00:00,146.48,17523.625,8.371396,0.0
2025-01-08 20:00:00,136.86,16622.0625,8.122181,0.0
2025-01-08 21:00:00,127.86,15552.125,7.829733,0.0
2025-01-08 22:00:00,115.92,14763.9375,7.245726,0.0
2025-01-08 23:00:00,103.59,13676.0,6.743462,0.0
2025-01-09 00:00:00,101.44,12835.3125,6.600956,0.0
2025-01-09 01:00:00,100.0,12381.625,6.461369,0.0
2025-01-09 02:00:00,98.77,12096.625,6.178515,0.0
2025-01-09 03:00:00,95.22,12050.4375,6.443541,0.0
2025-01-09 04:00:00,98.28,12237.3125,6.379968,0.0
2025-01-09 05:00:00,102.65,12999.6875,6.07931,0.0
2025-01-09 06:00:00,133.54,14702.5625,5.685762,0.0
2025-01-09 07:00:00,148.8,16187.3125,5.721763,0.0
2025-01-09 08:00:00,164.88,16896.875,5.552576,0.0
2025-01-09 09:00:00,156.15,17087.5625,5.427756,0.0
2025-01-09 10:00:00,147.64,17235.1875,5.356467,9.140991
2025-01-09 11:00:00,140.21,17515.875,5.24129,48.841489
2025-01-09 12:00:00,128.18,17501.3125,5.432426,84.583947
2025-01-09 13:00:00,121.15,17485.6875,5.523277,100.007984
2025-01-09 14:00:00,123.95,17166.625,5.767856,96.901798
2025-01-09 15:00:00,127.53,17030.6875,6.486536,85.007383
2025-01-09 16:00:00,123.75,17239.0625,6.85559,58.905627
2025-01-09 17:00:00,130.91,17761.125,7.683071,27.325477
2025-01-09 18:00:00,134.75,17699.25,8.1362,3.865572
2025-01-09 19:00:00,125.44,17255.5,8.360563,0.0
2025-01-09 20:00:00,119.23,16446.625,8.738047,0.0
2025-01-09 21:00:00,104.99,15574.4375,8.862008,0.0
2025-01-09 22:00:00,101.1,14892.375,9.020486,0.0
2025-01-09 23:00:00,88.19,14065.125,9.189387,0.0
2025-01-10 00:00:00,84.79,13784.625,9.335341,0.0
2025-01-10 01:00:00,80.23,13358.5625,9.232551,0.0
2025-01-10 02:00:00,71.29,13167.0,9.218737,0.0
2025-01-10 03:00:00,69.05,13168.75,9.550928,0.0
2025-01-10 04:00:00,69.89,13384.125,9.562257,0.0
2025-01-10 05:00:00,83.9,14004.875,9.489511,0.0
2025-01-10 06:00:00,99.09,15680.375,9.294911,0.0
2025-01-10 07:00:00,123.92,17079.25,9.121446,0.0
2025-01-10 08:00:00,139.47,17685.5625,9.001427,0.0
2025-01-10 09:00:00,136.92,17825.4375,8.784578,0.0
2025-01-10 10:00:00,123.57,17985.625,8.375236,10.623583
2025-01-10 11:00:00,113.59,17842.0,8.226625,65.076274
2025-01-10 12:00:00,107.43,17793.1875,8.168686,118.871916
2025-01-10 13:00:00,105.01,17456.125,8.073814,168.848943
2025-01-10 14:00:00,110.01,17042.6875,8.007117,176.702117
2025-01-10 15:00:00,128.69,17010.1875,8.041876,161.085165
2025-01-10 16:00:00,134.87,17161.1875,7.808203,121.723291
2025-01-10 17:00:00,142.56,17656.375,7.61617,61.570486
2025-01-10 18:00:00,144.12,17522.125,7.701412,8.610702
2025-01-10 19:00:00,141.05,17086.9375,7.74306,0.0
2025-01-10 20:00:00,134.82,16218.0625,7.804231,0.0
2025-01-10 21:00:00,122.51,15450.125,7.727149,0.0
2025-01-10 22:00:00,119.77,14689.6875,7.561999,0.0
2025-01-10 23:00:00,111.71,13896.3125,7.440403,0.0
2025-01-11 00:00:00,106.64,13158.625,7.223964,0.0
2025-01-11 01:00:00,98.99,12543.125,6.944115,0.0
2025-01-11 02:00:00,95.71,12204.0625,6.965341,0.0
2025-01-11 03:00:00,89.45,12227.0625,7.462995,0.0
2025-01-11 04:00:00,88.35,12324.25,7.543681,0.0
2025-01-11 05:00:00,88.4,12282.4375,7.699625,0.0
2025-01-11 06:00:00,88.13,12562.3125,7.882326,0.0
2025-01-11 07:00:00,94.68,13135.5,7.83016,0.0
2025-01-11 08:00:00,107.65,13986.4375,7.670313,0.0
2025-01-11 09:00:00,103.14,14335.375,7.716964,0.0
2025-01-11 10:00:00,101.13,14678.9375,7.815584,11.374094
2025-01-11 11:00:00,99.56,14945.9375,7.760216,69.517222
2025-01-11 12:00:00,96.74,14883.0,7.910267,136.524191
2025-01-11 13:00:00,93.15,14707.625,8.158291,182.02478
2025-01-11 14:00:00,94.9,14578.1875,8.437467,198.664624
2025-01-11 15:00:00,104.89,14830.3125,8.821049,165.815896
2025-01-11 16:00:00,112.12,15234.375,9.14731,115.901429
2025-01-11 17:00:00,119.8,16098.3125,9.419074,55.046428
2025-01-11 18:00:00,122.34,16048.0,9.660218,7.477522
2025-01-11 19:00:00,114.85,15696.375,9.728797,0.0
2025-01-11 20:00:00,111.19,14879.375,9.616766,0.0
2025-01-11 21:00:00,104.8,14210.5,9.333873,0.0
2025-01-11 22:00:00,103.07,13647.0,9.11093,0.0
2025-01-11 23:00:00,105.69,12893.875,8.663432,0.0
2025-01-12 00:00:00,83.58,12392.125,8.252775,0.0
2025-01-12 01:00:00,83.79,12027.5,7.961297,0.0
2025-01-12 02:00:00,86.75,11893.25,7.699912,0.0
2025-01-12 03:00:00,84.2,11822.1875,7.590284,0.0
2025-01-12 04:00:00,85.0,11766.3125,7.613195,0.0
2025-01-12 05:00:00,83.75,11810.1875,7.774896,0.0
2025-01-12 06:00:00,85.9,11755.375,7.853912,0.0
2025-01-12 07:00:00,101.75,12119.125,7.660856,0.0
2025-01-12 08:00:00,114.67,12886.75,7.392945,0.0
2025-01-12 09:00:00,120.07,13449.75,7.117812,0.0
2025-01-12 10:00:00,117.77,13982.1875,6.832466,8.950147
2025-01-12 11:00:00,105.61,14495.125,6.422243,62.866583
2025-01-12 12:00:00,102.99,14344.75,6.283976,127.735849
2025-01-12 13:00:00,99.61,13749.0625,5.8262,170.892898
2025-01-12 14:00:00,104.74,13392.0,5.637912,203.078744
2025-01-12 15:00:00,118.7,13252.125,5.477806,187.705135
2025-01-12 16:00:00,132.92,13784.4375,5.413322,148.512945
2025-01-12 17:00:00,141.0,14798.125,5.266712,76.888353
2025-01-12 18:00:00,146.66,15034.0625,5.19527,10.780543
2025-01-12 19:00:00,143.66,14724.875,5.024723,0.0
2025-01-12 20:00:00,134.86,14032.5625,4.905684,0.0
2025-01-12 21:00:00,127.49,13590.1875,4.736008,0.0
2025-01-12 22:00:00,121.2,13340.5625,4.307847,0.0
2025-01-12 23:00:00,114.9,12716.125,3.894223,0.0
2025-01-13 00:00:00,112.39,12188.3125,3.645094,0.0
2025-01-13 01:00:00,105.07,11945.3125,3.52277,0.0
2025-01-13 02:00:00,104.46,11897.4375,3.221291,0.0
2025-01-13 03:00:00,100.37,11946.6875,3.014117,0.0
2025-01-13 04:00:00,100.0,12303.5625,3.357031,0.0
2025-01-13 05:00:00,110.11,13356.0,3.93655,0.0
2025-01-13 06:00:00,140.28,15374.0,4.312199,0.0
2025-01-13 07:00:00,181.92,17022.9375,4.397836,0.0
2025-01-13 08:00:00,223.09,17761.9375,4.280197,0.0
2025-01-13 09:00:00,174.09,17804.5,4.564518,0.0
2025-01-13 10:00:00,141.69,17909.5625,5.056543,15.63704
2025-01-13 11:00:00,115.73,17877.8125,5.516062,95.594646
2025-01-13 12:00:00,104.1,18032.4375,5.82712,180.149464
2025-01-13 13:00:00,103.04,17769.6875,5.962492,245.379704
2025-01-13 14:00:00,104.67,17343.3125,5.484307,270.619533
2025-01-13 15:00:00,138.2,17350.0,5.752815,231.512225
2025-01-13 16:00:00,142.62,17715.625,6.111994,182.298266
2025-01-13 17:00:00,149.0,18416.25,6.502956,94.918503
2025-01-13 18:00:00,149.0,18508.375,7.039641,14.177107
2025-01-13 19:00:00,139.73,18330.125,7.273594,0.0
2025-01-13 20:00:00,123.18,17506.0625,7.59758,0.0
2025-01-13 21:00:00,120.22,16732.5,7.843903,0.0
2025-01-13 22:00:00,115.57,15824.4375,8.038737,0.0
2025-01-13 23:00:00,102.31,14932.875,8.014867,0.0
2025-01-14 00:00:00,106.38,14268.5625,8.154211,0.0
2025-01-14 01:00:00,103.7,13959.8125,8.279463,0.0
2025-01-14 02:00:00,99.08,13874.25,8.220596,0.0
2025-01-14 03:00:00,97.99,13944.8125,8.209135,0.0
2025-01-14 04:00:00,101.88,13993.125,8.417108,0.0
2025-01-14 05:00:00,107.64,14881.0,8.418269,0.0
2025-01-14 06:00:00,123.4,16808.875,8.42342,0.0
2025-01-14 07:00:00,156.62,18230.0,8.448782,0.0
2025-01-14 08:00:00,184.03,18840.25,8.415649,0.0
2025-01-14 09:00:00,151.86,18829.5625,8.481625,1e-06
2025-01-14 10:00:00,117.62,18774.3125,8.73839,17.618726
2025-01-14 11:00:00,109.31,18605.3125,8.797867,97.784467
2025-01-14 12:00:00,103.11,18610.4375,8.385926,179.378552
2025-01-14 13:00:00,108.11,18368.9375,8.221052,224.213837
2025-01-14 14:00:00,115.35,18039.875,8.205157,238.2166
2025-01-14 15:00:00,125.35,17763.875,8.182097,205.500231
2025-01-14 16:00:00,141.97,18052.5,8.497836,156.440104
2025-01-14 17:00:00,165.86,18600.125,8.532047,78.968451
2025-01-14 18:00:00,170.07,18447.8125,8.249038,13.05173
2025-01-14 19:00:00,158.38,17901.6875,8.180488,0.0
2025-01-14 20:00:00,135.46,17178.5625,8.229155,0.0
2025-01-14 21:00:00,117.69,16383.9375,8.278934,0.0
2025-01-14 22:00:00,121.0,15454.9375,8.068911,0.0
2025-01-14 23:00:00,121.76,14556.8125,7.93292,0.0
2025-01-15 00:00:00,108.28,13716.4375,7.842453,0.0
2025-01-15 01:00:00,107.72,13322.8125,7.789908,0.0
2025-01-15 02:00:00,108.41,13147.25,7.887614,0.0
2025-01-15 03:00:00,108.04,13141.875,7.815516,0.0
2025-01-15 04:00:00,108.75,13283.125,7.612567,0.0
2025-01-15 05:00:00,114.92,14000.875,7.396402,0.0
2025-01-15 06:00:00,134.49,15603.1875,7.136626,0.0
2025-01-15 07:00:00,191.79,16849.375,6.73893,0.0
2025-01-15 08:00:00,307.24,17558.5625,6.424942,0.0
2025-01-15 09:00:00,315.02,17584.125,6.035693,0.0
2025-01-15 10:00:00,311.03,17683.75,5.404833,4.45662
2025-01-15 11:00:00,304.8,17703.0,4.847098,28.88377
2025-01-15 12:00:00,311.02,17526.1875,4.303819,57.464093
2025-01-15 13:00:00,309.34,17346.5625,3.93586,77.052747
2025-01-15 14:00:00,285.83,17158.75,3.761389,87.221494
2025-01-15 15:00:00,301.74,17061.125,3.753286,80.382393
2025-01-15 16:00:00,333.52,17112.9375,3.941039,63.931829
2025-01-15 17:00:00,377.99,17592.0625,4.023629,31.441429
2025-01-15 18:00:00,324.74,17469.5,4.051261,4.811474
2025-01-15 19:00:00,270.09,17026.0,4.163884,0.0
2025-01-15 20:00:00,181.66,16158.9375,4.060106,0.0
2025-01-15 21:00:00,150.87,15306.375,4.039097,0.0
2025-01-15 22:00:00,141.16,14461.3125,4.119369,0.0
2025-01-15 23:00:00,123.9,13639.625,4.21274,0.0
2025-01-16 00:00:00,126.33,13053.5625,4.405232,0.0
2025-01-16 01:00:00,119.12,12896.625,4.492621,0.0
2025-01-16 02:00:00,117.62,12645.875,4.476393,0.0
2025-01-16 03:00:00,115.03,12694.0625,4.325077,0.0
2025-01-16 04:00:00,115.75,13109.9375,4.484703,0.0
2025-01-16 05:00:00,123.27,13979.875,4.814911,0.0
2025-01-16 06:00:00,138.7,15658.625,5.059345,0.0
2025-01-16 07:00:00,173.04,17083.4375,5.310613,0.0
2025-01-16 08:00:00,199.65,17863.75,5.542606,0.0
2025-01-16 09:00:00,175.0,17947.625,5.738738,1e-06
2025-01-16 10:00:00,151.9,18060.875,6.064789,11.775309
2025-01-16 11:00:00,140.64,18055.3125,6.164923,66.635745
2025-01-16 12:00:00,131.13,17949.6875,6.428201,128.652883
2025-01-16 13:00:00,130.58,17788.0625,6.211447,174.752179
2025-01-16 14:00:00,138.42,17342.0,5.81223,193.648674
2025-01-16 15:00:00,163.04,17260.1875,5.557908,162.490188
2025-01-16 16:00:00,179.2,17535.25,5.424554,131.24685
2025-01-16 17:00:00,191.56,18016.1875,5.215261,77.537228
2025-01-16 18:00:00,184.32,17892.8125,5.369608,14.53172
2025-01-16 19:00:00,179.97,17505.625,5.710149,0.0
2025-01-16 20:00:00,159.6,16670.375,5.715311,0.0
2025-01-16 21:00:00,141.6,15831.3125,5.559594,0.0
2025-01-16 22:00:00,135.29,15157.375,5.435681,0.0
2025-01-16 23:00:00,123.75,14277.5,5.504744,0.0
2025-01-17 00:00:00,118.87,13754.1875,5.579173,0.0
2025-01-17 01:00:00,118.39,13415.6875,5.585751,0.0
2025-01-17 02:00:00,115.71,13130.0,5.608274,0.0
2025-01-17 03:00:00,114.72,13184.0625,5.434189,0.0
2025-01-17 04:00:00,115.48,13458.5625,5.386392,0.0
2025-01-17 05:00:00,122.16,14054.625,5.390684,0.0
2025-01-17 06:00:00,140.8,15694.0625,5.165155,0.0
2025-01-17 07:00:00,175.01,17179.5,4.971895,0.0
2025-01-17 08:00:00,208.13,17912.25,4.859551,0.0
2025-01-17 09:00:00,175.34,18075.25,4.834911,1e-06
2025-01-17 10:00:00,158.0,18190.5625,4.871086,13.366184
2025-01-17 11:00:00,140.73,18188.125,4.576639,75.392869
2025-01-17 12:00:00,126.44,18079.0625,4.341665,142.885543
2025-01-17 13:00:00,124.03,17659.0625,4.20493,196.416544
2025-01-17 14:00:00,132.99,17334.6875,4.095153,228.541421
2025-01-17 15:00:00,151.98,17120.75,4.126361,195.877234
2025-01-17 16:00:00,170.21,17261.1875,4.105256,160.032391
2025-01-17 17:00:00,178.79,17781.0,4.485423,90.129046
2025-01-17 18:00:00,179.92,17587.5,5.001649,16.30496
2025-01-17 19:00:00,174.22,17027.5625,5.164493,0.0
2025-01-17 20:00:00,157.91,16123.5,4.961213,0.0
2025-01-17 21:00:00,145.0,15312.3125,4.64816,0.0
2025-01-17 22:00:00,139.97,14575.5625,4.445546,0.0
2025-01-17 23:00:00,126.84,13938.9375,4.377946,0.0
2025-01-18 00:00:00,125.29,13163.3125,4.499307,0.0
2025-01-18 01:00:00,121.05,12612.9375,4.62717,0.0
2025-01-18 02:00:00,120.98,12399.125,4.769695,0.0
2025-01-18 03:00:00,118.85,12267.875,4.705809,0.0
2025-01-18 04:00:00,116.46,12205.5,4.221411,0.0
2025-01-18 05:00:00,119.77,12198.875,3.877384,0.0
2025-01-18 06:00:00,119.75,12481.5625,3.52822,0.0
2025-01-18 07:00:00,133.39,13144.5,3.411376,0.0
2025-01-18 08:00:00,145.63,13996.0625,3.507776,0.0
2025-01-18 09:00:00,144.1,14616.9375,3.505992,0.001515
2025-01-18 10:00:00,131.21,15022.0,3.520887,17.136358
2025-01-18 11:00:00,121.56,15220.9375,3.440663,91.307982
2025-01-18 12:00:00,118.87,15087.8125,3.088822,173.506024
2025-01-18 13:00:00,115.01,14703.0,2.768531,237.589798
2025-01-18 14:00:00,119.32,14180.75,2.533102,269.080856
2025-01-18 15:00:00,133.32,14062.0625,2.492801,243.91128
2025-01-18 16:00:00,149.71,14425.375,2.787451,197.403695
2025-01-18 17:00:00,164.59,15221.4375,3.473375,109.245763
2025-01-18 18:00:00,167.57,15478.875,4.175866,20.674077
2025-01-18 19:00:00,167.85,14979.1875,4.552319,6e-06
2025-01-18 20:00:00,156.12,14162.625,4.575938,0.0
2025-01-18 21:00:00,143.42,13611.4375,4.62193,0.0
2025-01-18 22:00:00,136.4,13263.625,4.483936,0.0
2025-01-18 23:00:00,129.36,12734.5,4.455207,0.0
2025-01-19 00:00:00,129.73,12136.5,4.658859,0.0
2025-01-19 01:00:00,124.2,11683.3125,4.928159,0.0
2025-01-19 02:00:00,123.05,11382.125,5.035142,0.0
2025-01-19 03:00:00,121.24,11319.625,5.160672,0.0
2025-01-19 04:00:00,120.18,11226.5625,5.106472,0.0
